source_url,slug,event_title,event_start_utc,fighter_1_name,fighter_2_name,winner,fighter_1_odds_24h_after_start,fighter_2_odds_24h_after_start,has_fighter_1_won,has_fighter_2_won,moneyline_market_slug,market_question,FAVORITE_ODD,IS_FAVORITE_A_WINNER,GROSS_PAYOUT,PNL,PROFIT,SUMMARY
https://polymarket.com/sports/ufc/ufc-ang5-san6-2026-02-28,ufc-ang5-san6-2026-02-28,UFC Fight Night: Angel Pacheco vs. Santiago Luna (Bantamweight	 Main Card),2026-02-07T23:06:22.891739+00:00,UFC Fight Night: Angel Pacheco,Santiago Luna (Bantamweight	 Main Card),Santiago Luna (Bantamweight	 Main Card),0.24,0.76,False,True,ufc-ang5-san6-2026-02-28,UFC Fight Night: Angel Pacheco vs. Santiago Luna (Bantamweight	 Main Card),0.76,True,1315.7894736842104,315.7894736842104,315.7894736842104,
https://polymarket.com/sports/ufc/ufc-kev15-ima1-2026-02-28,ufc-kev15-ima1-2026-02-28,UFC Fight Night: Kevin Borjas vs. Imanol Rodriguez (Flyweight	 Main Card),2026-02-07T23:06:22.894402+00:00,UFC Fight Night: Kevin Borjas,Imanol Rodriguez (Flyweight	 Main Card),Imanol Rodriguez (Flyweight	 Main Card),0.405,0.595,False,True,ufc-kev15-ima1-2026-02-28,UFC Fight Night: Kevin Borjas vs. Imanol Rodriguez (Flyweight	 Main Card),0.595,True,1680.6722689075632,680.6722689075632,680.6722689075632,
https://polymarket.com/sports/ufc/ufc-fel6-ed-2026-02-28,ufc-fel6-ed-2026-02-28,UFC Fight Night: Felipe Bunes vs. Édgar Cháirez (Flyweight	 Main Card),2026-02-07T23:06:22.478523+00:00,UFC Fight Night: Felipe Bunes,Édgar Cháirez (Flyweight	 Main Card),Édgar Cháirez (Flyweight	 Main Card),0.32,0.68,False,True,ufc-fel6-ed-2026-02-28,UFC Fight Night: Felipe Bunes vs. Édgar Cháirez (Flyweight	 Main Card),0.68,True,1470.5882352941176,470.58823529411757,470.58823529411757,
https://polymarket.com/sports/ufc/ufc-kin-dan19-2026-02-28,ufc-kin-dan19-2026-02-28,UFC Fight Night: King Green vs. Daniel Zellhuber (Lightweight	 Main Card),2026-02-07T23:06:22.876510+00:00,UFC Fight Night: King Green,Daniel Zellhuber (Lightweight	 Main Card),UFC Fight Night: King Green,0.355,0.645,True,False,ufc-kin-dan19-2026-02-28,UFC Fight Night: King Green vs. Daniel Zellhuber (Lightweight	 Main Card),0.645,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-bra2-lon-2026-02-28,ufc-bra2-lon-2026-02-28,UFC Fight Night: Brandon Moreno vs. Lone'er Kavanagh (Flyweight	 Main Card),2026-02-07T23:06:22.913583+00:00,UFC Fight Night: Brandon Moreno,Lone'er Kavanagh (Flyweight	 Main Card),Lone'er Kavanagh (Flyweight	 Main Card),0.515,0.485,False,True,ufc-bra2-lon-2026-02-28,UFC Fight Night: Brandon Moreno vs. Lone'er Kavanagh (Flyweight	 Main Card),0.515,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-ern2-regtar-2026-02-28,ufc-ern2-regtar-2026-02-28,UFC Fight Night: Ernesta Kareckaite vs. Regina Tarin (Catchweight	 Prelims),2026-02-26T23:03:48.966519+00:00,UFC Fight Night: Ernesta Kareckaite,Regina Tarin (Catchweight	 Prelims),Regina Tarin (Catchweight	 Prelims),0.61,0.39,False,True,ufc-ern2-regtar-2026-02-28,UFC Fight Night: Ernesta Kareckaite vs. Regina Tarin (Catchweight	 Prelims),0.61,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-jos50-jac21-2026-02-21,ufc-jos50-jac21-2026-02-21,UFC Fight Night: Josiah Harrell vs. Jacobe Smith (Welterweight	 Main Card),2026-02-14T23:07:32.455920+00:00,UFC Fight Night: Josiah Harrell,Jacobe Smith (Welterweight	 Main Card),Jacobe Smith (Welterweight	 Main Card),0.49,0.51,False,True,ufc-jos50-jac21-2026-02-21,UFC Fight Night: Josiah Harrell vs. Jacobe Smith (Welterweight	 Main Card),0.51,True,1960.7843137254902,960.7843137254902,960.7843137254902,
https://polymarket.com/sports/ufc/ufc-ant12-ser2-2026-02-21,ufc-ant12-ser2-2026-02-21,UFC Fight Night: Ante Delija vs. Serghei Spivac (Heavyweight	 Main Card),2026-01-31T23:06:03.592009+00:00,UFC Fight Night: Ante Delija,Serghei Spivac (Heavyweight	 Main Card),Serghei Spivac (Heavyweight	 Main Card),0.495,0.505,False,True,ufc-ant12-ser2-2026-02-21,UFC Fight Night: Ante Delija vs. Serghei Spivac (Heavyweight	 Main Card),0.505,True,1980.19801980198,980.1980198019801,980.1980198019801,
https://polymarket.com/sports/ufc/ufc-dan2-mel4-2026-02-21,ufc-dan2-mel4-2026-02-21,UFC Fight Night: Dan Ige vs. Melquizael Costa (Featherweight	 Main Card),2026-01-31T23:06:03.532713+00:00,UFC Fight Night: Dan Ige,Melquizael Costa (Featherweight	 Main Card),Melquizael Costa (Featherweight	 Main Card),0.245,0.755,False,True,ufc-dan2-mel4-2026-02-21,UFC Fight Night: Dan Ige vs. Melquizael Costa (Featherweight	 Main Card),0.755,True,1324.5033112582782,324.50331125827825,324.50331125827825,
https://polymarket.com/sports/ufc/ufc-ram2-pun-2026-02-21,ufc-ram2-pun-2026-02-21,UFC Fight Night: Ramiz Brahimaj vs. Punahele Soriano (Welterweight	 Prelims),2026-02-15T23:03:44.263724+00:00,UFC Fight Night: Ramiz Brahimaj,Punahele Soriano (Welterweight	 Prelims),Punahele Soriano (Welterweight	 Prelims),0.52,0.48,False,True,ufc-ram2-pun-2026-02-21,UFC Fight Night: Ramiz Brahimaj vs. Punahele Soriano (Welterweight	 Prelims),0.52,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-phi1-jea2-2026-02-21,ufc-phi1-jea2-2026-02-21,UFC Fight Night: Phil Rowe vs. Jean-Paul Lebosnoyani (Welterweight	 Prelims),2026-02-15T23:03:44.286791+00:00,UFC Fight Night: Phil Rowe,Jean-Paul Lebosnoyani (Welterweight	 Prelims),Jean-Paul Lebosnoyani (Welterweight	 Prelims),0.41,0.59,False,True,ufc-phi1-jea2-2026-02-21,UFC Fight Night: Phil Rowe vs. Jean-Paul Lebosnoyani (Welterweight	 Prelims),0.59,True,1694.9152542372883,694.9152542372883,694.9152542372883,
https://polymarket.com/sports/ufc/ufc-geo-uro-2026-02-21,ufc-geo-uro-2026-02-21,UFC Fight Night: Geoff Neal vs. Uros Medic (Welterweight	 Prelims),2026-02-12T23:04:00.315853+00:00,UFC Fight Night: Geoff Neal,Uros Medic (Welterweight	 Prelims),Uros Medic (Welterweight	 Prelims),0.61,0.39,False,True,ufc-geo-uro-2026-02-21,UFC Fight Night: Geoff Neal vs. Uros Medic (Welterweight	 Prelims),0.61,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-jul11-car20-2026-02-21,ufc-jul11-car20-2026-02-21,UFC Fight Night: Juliana Miller vs. Carli Judice (Women's Flyweight	 Prelims),2026-01-31T23:06:03.608884+00:00,UFC Fight Night: Juliana Miller,Carli Judice (Women's Flyweight	 Prelims),Carli Judice (Women's Flyweight	 Prelims),0.38,0.62,False,True,ufc-jul11-car20-2026-02-21,UFC Fight Night: Juliana Miller vs. Carli Judice (Women's Flyweight	 Prelims),0.62,True,1612.9032258064517,612.9032258064517,612.9032258064517,
https://polymarket.com/sports/ufc/ufc-jor10-yad-2026-02-21,ufc-jor10-yad-2026-02-21,UFC Fight Night: Jordan Leavitt vs. Yadier del Valle (Featherweight	 Prelims),2026-01-31T23:06:03.619493+00:00,UFC Fight Night: Jordan Leavitt,Yadier del Valle (Featherweight	 Prelims),UFC Fight Night: Jordan Leavitt,0.385,0.615,True,False,ufc-jor10-yad-2026-02-21,UFC Fight Night: Jordan Leavitt vs. Yadier del Valle (Featherweight	 Prelims),0.615,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-jos13-nor4-2026-02-21,ufc-jos13-nor4-2026-02-21,UFC Fight Night: Joselyne Edwards vs. Nora Cornolle (Women's Bantamweight	 Prelims),2026-01-31T23:06:03.602268+00:00,UFC Fight Night: Joselyne Edwards,Nora Cornolle (Women's Bantamweight	 Prelims),UFC Fight Night: Joselyne Edwards,0.615,0.385,True,False,ufc-jos13-nor4-2026-02-21,UFC Fight Night: Joselyne Edwards vs. Nora Cornolle (Women's Bantamweight	 Prelims),0.615,True,1626.0162601626016,626.0162601626016,626.0162601626016,
https://polymarket.com/sports/ufc/ufc-ald-lui12-2026-02-21,ufc-ald-lui12-2026-02-21,UFC Fight Night: Alden Coria vs. Luis Gurule (Flyweight	 Prelims),2026-01-31T23:06:03.603286+00:00,UFC Fight Night: Alden Coria,Luis Gurule (Flyweight	 Prelims),UFC Fight Night: Alden Coria,0.625,0.375,True,False,ufc-ald-lui12-2026-02-21,UFC Fight Night: Alden Coria vs. Luis Gurule (Flyweight	 Prelims),0.625,True,1600.0,600.0,600.0,
https://polymarket.com/sports/ufc/ufc-ode-ali10-2026-02-21,ufc-ode-ali10-2026-02-21,UFC Fight Night: Ode' Osbourne vs. Alibi Idiris (Flyweight	 Prelims),2026-01-31T23:06:03.597310+00:00,UFC Fight Night: Ode' Osbourne,Alibi Idiris (Flyweight	 Prelims),Alibi Idiris (Flyweight	 Prelims),0.335,0.665,False,True,ufc-ode-ali10-2026-02-21,UFC Fight Night: Ode' Osbourne vs. Alibi Idiris (Flyweight	 Prelims),0.665,True,1503.7593984962405,503.75939849624046,503.75939849624046,
https://polymarket.com/sports/ufc/ufc-chi1-car23-2026-02-21,ufc-chi1-car23-2026-02-21,UFC Fight Night: Chidi Njokuani vs. Carlos Leal (Welterweight	 Prelims),2026-01-31T23:06:03.611931+00:00,UFC Fight Night: Chidi Njokuani,Carlos Leal (Welterweight	 Prelims),Carlos Leal (Welterweight	 Prelims),0.585,0.415,False,True,ufc-chi1-car23-2026-02-21,UFC Fight Night: Chidi Njokuani vs. Carlos Leal (Welterweight	 Prelims),0.585,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-mic6-zac5-2026-02-21,ufc-mic6-zac5-2026-02-21,UFC Fight Night: Michel Pereira vs. Zachary Reese (Middleweight	 Main Card),2026-01-31T23:06:03.590804+00:00,UFC Fight Night: Michel Pereira,Zachary Reese (Middleweight	 Main Card),UFC Fight Night: Michel Pereira,0.54,0.46,True,False,ufc-mic6-zac5-2026-02-21,UFC Fight Night: Michel Pereira vs. Zachary Reese (Middleweight	 Main Card),0.54,True,1851.8518518518517,851.8518518518517,851.8518518518517,
https://polymarket.com/sports/ufc/ufc-riz-jai3-2026-02-07,ufc-riz-jai3-2026-02-07,UFC Fight Night: Rizvan Kuniev vs. Jailton Almeida (Heavyweight	 Main Card),2026-01-31T23:06:03.596097+00:00,UFC Fight Night: Rizvan Kuniev,Jailton Almeida (Heavyweight	 Main Card),UFC Fight Night: Rizvan Kuniev,0.435,0.565,True,False,ufc-riz-jai3-2026-02-07,UFC Fight Night: Rizvan Kuniev vs. Jailton Almeida (Heavyweight	 Main Card),0.565,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-dus3-jul18-2026-02-07,ufc-dus3-jul18-2026-02-07,UFC Fight Night: Dustin Jacoby vs. Julius Walker (Light Heavyweight	 Main Card),2026-01-31T23:06:03.601132+00:00,UFC Fight Night: Dustin Jacoby,Julius Walker (Light Heavyweight	 Main Card),UFC Fight Night: Dustin Jacoby,0.58,0.42,True,False,ufc-dus3-jul18-2026-02-07,UFC Fight Night: Dustin Jacoby vs. Julius Walker (Light Heavyweight	 Main Card),0.58,True,1724.1379310344828,724.1379310344828,724.1379310344828,
https://polymarket.com/sports/ufc/ufc-mui-jak10-2026-02-07,ufc-mui-jak10-2026-02-07,UFC Fight Night: Muin Gafurov vs. Jakub Wiklacz (Bantamweight	 Prelims),2026-02-02T21:11:17.892827+00:00,UFC Fight Night: Muin Gafurov,Jakub Wiklacz (Bantamweight	 Prelims),Jakub Wiklacz (Bantamweight	 Prelims),0.555,0.445,False,True,ufc-mui-jak10-2026-02-07,UFC Fight Night: Muin Gafurov vs. Jakub Wiklacz (Bantamweight	 Prelims),0.555,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-jav-gia2-2026-02-07,ufc-jav-gia2-2026-02-07,UFC Fight Night: Javid Basharat vs. Gianni Vazquez (Bantamweight	 Prelims),2026-02-06T23:31:55.280884+00:00,UFC Fight Night: Javid Basharat,Gianni Vazquez (Bantamweight	 Prelims),UFC Fight Night: Javid Basharat,0.845,0.155,True,False,ufc-jav-gia2-2026-02-07,UFC Fight Night: Javid Basharat vs. Gianni Vazquez (Bantamweight	 Prelims),0.845,True,1183.4319526627219,183.43195266272187,183.43195266272187,
https://polymarket.com/sports/ufc/ufc-dan6-ben8-2026-01-31,ufc-dan6-ben8-2026-01-31,UFC 325: Dan Hooker vs. Benoit Saint Denis (Lightweight	 Main Card),2026-01-10T23:03:36.982721+00:00,UFC 325: Dan Hooker,Benoit Saint Denis (Lightweight	 Main Card),Benoit Saint Denis (Lightweight	 Main Card),0.33,0.67,False,True,ufc-dan6-ben8-2026-01-31,UFC 325: Dan Hooker vs. Benoit Saint Denis (Lightweight	 Main Card),0.67,True,1492.5373134328358,492.53731343283584,492.53731343283584,
https://polymarket.com/sports/ufc/ufc-raf-mau4-2026-01-31,ufc-raf-mau4-2026-01-31,UFC 325: Fiziev vs. Ruffy (Lightweight	 Main Card),2026-01-10T23:03:36.983632+00:00,UFC 325: Fiziev,Ruffy (Lightweight	 Main Card),Ruffy (Lightweight	 Main Card),0.55,0.45,False,True,ufc-raf-mau4-2026-01-31,UFC 325: Fiziev vs. Ruffy (Lightweight	 Main Card),0.55,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-tai1-tal2-2026-01-31,ufc-tai1-tal2-2026-01-31,UFC 325: Tuivasa vs. Teixeira (Heavyweight	 Main Card),2026-01-10T23:03:36.984555+00:00,UFC 325: Tuivasa,Teixeira (Heavyweight	 Main Card),Teixeira (Heavyweight	 Main Card),0.33,0.67,False,True,ufc-tai1-tal2-2026-01-31,UFC 325: Tuivasa vs. Teixeira (Heavyweight	 Main Card),0.67,True,1492.5373134328358,492.53731343283584,492.53731343283584,
https://polymarket.com/sports/ufc/ufc-jam4-qui2-2026-01-31,ufc-jam4-qui2-2026-01-31,UFC 325: Mullarkey vs. Salkilld (Lightweight	 Prelims),2026-01-12T23:09:01.491690+00:00,UFC 325: Mullarkey,Salkilld (Lightweight	 Prelims),Salkilld (Lightweight	 Prelims),0.5,0.5,False,True,ufc-jam4-qui2-2026-01-31,UFC 325: Mullarkey vs. Salkilld (Lightweight	 Prelims),0.5,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-bil6-jun4-2026-01-31,ufc-bil6-jun4-2026-01-31,UFC 325: Elekana vs. Tafa (Light Heavyweight	 Prelims),2026-01-12T23:09:01.493070+00:00,UFC 325: Elekana,Tafa (Light Heavyweight	 Prelims),UFC 325: Elekana,0.6,0.4,True,False,ufc-bil6-jun4-2026-01-31,UFC 325: Elekana vs. Tafa (Light Heavyweight	 Prelims),0.6,True,1666.6666666666667,666.6666666666667,666.6666666666667,
https://polymarket.com/sports/ufc/ufc-tor1-jac7-2026-01-31,ufc-tor1-jac7-2026-01-31,UFC 325: Finney vs. Malkoun (Middleweight	 Prelims),2026-01-12T23:09:01.480833+00:00,UFC 325: Finney,Malkoun (Middleweight	 Prelims),Malkoun (Middleweight	 Prelims),0.5,0.5,False,True,ufc-tor1-jac7-2026-01-31-win-by-ko-tko,Will the fight be won by KO or TKO?,0.5,False,0.0,-1000.0,-1000.0,
https://polymarket.com/sports/ufc/ufc-cod3-cam7-2026-01-31,ufc-cod3-cam7-2026-01-31,UFC 325: Brundage vs. Rowston (Middleweight	 Prelims),2026-01-12T23:09:01.493732+00:00,UFC 325: Brundage,Rowston (Middleweight	 Prelims),Rowston (Middleweight	 Prelims),0.38,0.62,False,True,ufc-cod3-cam7-2026-01-31,UFC 325: Brundage vs. Rowston (Middleweight	 Prelims),0.62,True,1612.9032258064517,612.9032258064517,612.9032258064517,
https://polymarket.com/sports/ufc/ufc-oba-jon21-2026-01-31,ufc-oba-jon21-2026-01-31,UFC 325: Elliott vs. Micallef (Welterweight	 Early Prelims),2026-01-12T23:09:01.494460+00:00,UFC 325: Elliott,Micallef (Welterweight	 Early Prelims),Micallef (Welterweight	 Early Prelims),0.425,0.575,False,True,ufc-oba-jon21-2026-01-31,UFC 325: Elliott vs. Micallef (Welterweight	 Early Prelims),0.575,True,1739.1304347826087,739.1304347826087,739.1304347826087,
https://polymarket.com/sports/ufc/ufc-san7-dom6-2026-01-31,ufc-san7-dom6-2026-01-31,UFC 325: Sangwook Kim vs. Dom Mar Fan (Lightweight	 Early Prelims),2026-01-27T22:09:21.224550+00:00,UFC 325: Sangwook Kim,Dom Mar Fan (Lightweight	 Early Prelims),Dom Mar Fan (Lightweight	 Early Prelims),0.465,0.535,False,True,ufc-san7-dom6-2026-01-31,UFC 325: Sangwook Kim vs. Dom Mar Fan (Lightweight	 Early Prelims),0.535,True,1869.1588785046729,869.1588785046729,869.1588785046729,
https://polymarket.com/sports/ufc/ufc-arn-jea-2026-01-24,ufc-arn-jea-2026-01-24,UFC 324: Allen vs. Silva (Featherweight	 Main Card),2026-01-05T16:36:30.035478+00:00,UFC 324: Allen,Silva (Featherweight	 Main Card),Silva (Featherweight	 Main Card),0.4,0.6,False,True,ufc-arn-jea-2026-01-24,UFC 324: Allen vs. Silva (Featherweight	 Main Card),0.6,True,1666.6666666666667,666.6666666666667,666.6666666666667,
https://polymarket.com/sports/ufc/ufc-ada7-tym-2026-01-24,ufc-ada7-tym-2026-01-24,UFC 324: Fugitt vs. Miller (Welterweight	 Early Prelims),2026-01-09T23:03:40.299690+00:00,UFC 324: Fugitt,Miller (Welterweight	 Early Prelims),Miller (Welterweight	 Early Prelims),0.355,0.645,False,True,ufc-ada7-tym-2026-01-24,UFC 324: Fugitt vs. Miller (Welterweight	 Early Prelims),0.645,True,1550.3875968992247,550.3875968992247,550.3875968992247,
https://polymarket.com/sports/ufc/ufc-jos52-den11-2026-01-24,ufc-jos52-den11-2026-01-24,UFC 324: Hokit vs. Freeman (Heavyweight	 Prelims),2026-01-05T16:36:30.088262+00:00,UFC 324: Hokit,Freeman (Heavyweight	 Prelims),UFC 324: Hokit,0.635,0.365,True,False,ufc-jos52-den11-2026-01-24,UFC 324: Hokit vs. Freeman (Heavyweight	 Prelims),0.635,True,1574.8031496062993,574.8031496062993,574.8031496062993,
https://polymarket.com/sports/ufc/ufc-joa4-isa5-2025-12-13,ufc-joa4-isa5-2025-12-13,UFC Fight Night: Brito vs. Thomson (Featherweight	 Prelims),2025-12-11T23:09:22.390916+00:00,UFC Fight Night: Brito,Thomson (Featherweight	 Prelims),UFC Fight Night: Brito,0.665,0.335,True,False,ufc-joa4-isa5-2025-12-13,UFC Fight Night: Brito vs. Thomson (Featherweight	 Prelims),0.665,True,1503.7593984962405,503.75939849624046,503.75939849624046,
https://polymarket.com/sports/ufc/ufc-kin-lan6-2025-12-13,ufc-kin-lan6-2025-12-13,UFC Fight Night: Green vs. Gibson Jr. (Catchweight	 Prelims),2025-12-10T23:08:48.452777+00:00,UFC Fight Night: Green,Gibson Jr. (Catchweight	 Prelims),UFC Fight Night: Green,0.62,0.38,True,False,ufc-kin-lan6-2025-12-13,UFC Fight Night: Green vs. Gibson Jr. (Catchweight	 Prelims),0.62,True,1612.9032258064517,612.9032258064517,612.9032258064517,
